comparison,target_model,reference_model,domain,resolution,variable_group,variable,row_label,level_hpa,lead_hour,lead_label,rmse_improvement_pct
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 500,500,48,48h,15.66
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 850,850,0,0h,-0.0
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 850,850,6,6h,9.091
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 850,850,12,12h,-0.232
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 850,850,18,18h,2.068
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 850,850,24,24h,6.574
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 850,850,30,30h,14.837
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 850,850,36,36h,8.534
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 850,850,42,42h,8.013
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,wind_speed,wind_speed,wind_speed 850,850,48,48h,13.582
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,surface_pressure,surface_pressure,,0,0h,0.0
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,surface_pressure,surface_pressure,,6,6h,0.226
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,surface_pressure,surface_pressure,,12,12h,1.003
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,surface_pressure,surface_pressure,,18,18h,0.959
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,surface_pressure,surface_pressure,,24,24h,1.825
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,surface_pressure,surface_pressure,,30,30h,0.849
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,surface_pressure,surface_pressure,,36,36h,1.825
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,surface_pressure,surface_pressure,,42,42h,1.762
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,surface_pressure,surface_pressure,,48,48h,2.816
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_zonal_wind,10m_zonal_wind,,0,0h,-0.0
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_zonal_wind,10m_zonal_wind,,6,6h,15.225
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_zonal_wind,10m_zonal_wind,,12,12h,16.405
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_zonal_wind,10m_zonal_wind,,18,18h,13.639
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_zonal_wind,10m_zonal_wind,,24,24h,20.379
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_zonal_wind,10m_zonal_wind,,30,30h,21.007
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_zonal_wind,10m_zonal_wind,,36,36h,21.352
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_zonal_wind,10m_zonal_wind,,42,42h,18.342
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_zonal_wind,10m_zonal_wind,,48,48h,22.496
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_meridional_wind,10m_meridional_wind,,0,0h,0.0
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_meridional_wind,10m_meridional_wind,,6,6h,15.753
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_meridional_wind,10m_meridional_wind,,12,12h,16.679
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_meridional_wind,10m_meridional_wind,,18,18h,13.811
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_meridional_wind,10m_meridional_wind,,24,24h,20.117
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_meridional_wind,10m_meridional_wind,,30,30h,21.194
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_meridional_wind,10m_meridional_wind,,36,36h,21.049
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_meridional_wind,10m_meridional_wind,,42,42h,17.901
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_meridional_wind,10m_meridional_wind,,48,48h,22.018
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_temperature,2m_temperature,,0,0h,0.0
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_temperature,2m_temperature,,6,6h,17.398
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_temperature,2m_temperature,,12,12h,17.668
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_temperature,2m_temperature,,18,18h,14.221
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_temperature,2m_temperature,,24,24h,18.436
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_temperature,2m_temperature,,30,30h,18.024
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_temperature,2m_temperature,,36,36h,18.341
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_temperature,2m_temperature,,42,42h,19.231
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_temperature,2m_temperature,,48,48h,21.204
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_specific_humidity,2m_specific_humidity,,0,0h,0.0
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_specific_humidity,2m_specific_humidity,,6,6h,10.635
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_specific_humidity,2m_specific_humidity,,12,12h,12.352
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_specific_humidity,2m_specific_humidity,,18,18h,15.561
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_specific_humidity,2m_specific_humidity,,24,24h,16.338
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_specific_humidity,2m_specific_humidity,,30,30h,18.217
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_specific_humidity,2m_specific_humidity,,36,36h,20.202
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_specific_humidity,2m_specific_humidity,,42,42h,21.184
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,2m_specific_humidity,2m_specific_humidity,,48,48h,19.07
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_wind_speed,10m_wind_speed,,0,0h,-0.0
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_wind_speed,10m_wind_speed,,6,6h,12.546
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_wind_speed,10m_wind_speed,,12,12h,13.169
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_wind_speed,10m_wind_speed,,18,18h,8.24
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_wind_speed,10m_wind_speed,,24,24h,12.252
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_wind_speed,10m_wind_speed,,30,30h,16.094
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_wind_speed,10m_wind_speed,,36,36h,16.638
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_wind_speed,10m_wind_speed,,42,42h,12.179
nested_lam_vs_hrrr_conus_6km,Nested-EAGLE-LAM (AI-HR),HRRR,conus,CONUS 6 km,surface,10m_wind_speed,10m_wind_speed,,48,48h,14.009
